timestamp,bar_index,trigger,zone_kind,source,zone_id,zone_top,zone_bottom,zone_delta,zone_age_bars,zone_pct,touches_count,label_bounce,label_break,label_bounce_bars,label_break_bars
2024-04-12 17:00:00,292,E5,demand,fvg,fvg:demand:286,2365.60009765625,2362.199951171875,,6,,0,1,0,7,7
2024-04-15 17:00:00,298,E1,supply,sd,sd:supply:293,2427.958916015625,2400.89990234375,-398544.0,5,32.1,0,0,0,10,10
2024-04-15 17:00:00,298,E5,supply,fvg,fvg:supply:292,2407.5,2390.300048828125,,6,,0,0,0,10,10
2024-04-16 01:00:00,300,E5,demand,fvg,fvg:demand:299,2396.60009765625,2378.199951171875,,1,,0,0,0,1,10
2024-04-16 13:00:00,303,E5,supply,fvg,fvg:supply:302,2395.60009765625,2394.60009765625,,1,,0,0,0,10,10
2024-04-17 05:00:00,307,E5,demand,fvg,fvg:demand:304,2395.199951171875,2394.60009765625,,3,,0,0,1,2,3
2024-04-17 13:00:00,309,E1,supply,sd,sd:supply:293,2427.958916015625,2400.89990234375,-398544.0,16,32.1,1,0,0,9,10
2024-04-18 01:00:00,312,E1,supply,sd,sd:supply:310,2418.448015136719,2389.0,-221685.0,2,15.1,0,0,0,6,10
2024-04-18 13:00:00,315,E5,demand,fvg,fvg:demand:313,2388.5,2385.0,,2,,0,0,1,9,10
2024-04-18 13:00:00,315,E5,demand,fvg,fvg:demand:314,2392.10009765625,2391.199951171875,,1,,0,0,1,9,10
2024-04-18 17:00:00,316,E2,demand,sd,sd:demand:315,2395.0,2365.6739892578125,166763.0,1,11.5,0,1,0,2,2
2024-04-19 05:00:00,319,E1,supply,sd,sd:supply:293,2427.958916015625,2400.89990234375,-398544.0,26,27.4,2,1,0,7,7
2024-04-21 21:00:00,323,E5,demand,fvg,fvg:demand:322,2401.5,2400.800048828125,,1,,0,0,1,1,1
2024-04-22 09:00:00,326,E2,demand,sd,sd:demand:286,2361.699951171875,2336.1789392089845,197951.0,40,13.6,1,0,1,4,4
2024-04-22 09:00:00,326,E4,demand,ob_internal,ob_internal:demand:271,2354.800048828125,2336.800048828125,,55,,1,0,1,4,4
2024-04-23 13:00:00,333,E5,supply,fvg,fvg:supply:331,2340.89990234375,2328.39990234375,,2,,0,0,0,10,10
2024-04-23 21:00:00,335,E5,demand,fvg,fvg:demand:334,2334.89990234375,2327.300048828125,,1,,0,0,0,7,10
2024-04-25 13:00:00,345,E5,demand,fvg,fvg:demand:344,2335.39990234375,2333.89990234375,,1,,0,0,0,10,10
2024-04-26 05:00:00,349,E5,supply,fvg,fvg:supply:327,2365.199951171875,2358.0,,22,,0,0,0,10,10
2024-04-26 13:00:00,351,E5,demand,fvg,fvg:demand:350,2352.5,2351.5,,1,,0,0,1,10,3
2024-04-30 05:00:00,361,E4,demand,ob_internal,ob_internal:demand:348,2333.89990234375,2316.39990234375,,13,,0,0,1,2,3
2024-04-30 17:00:00,364,E2,demand,sd,sd:demand:261,2302.699951171875,2280.1089416503905,210968.0,103,15.0,0,1,0,6,6
2024-04-30 17:00:00,364,E4,demand,ob_internal,ob_internal:demand:261,2302.699951171875,2286.199951171875,,103,,0,1,0,6,6
2024-05-01 09:00:00,368,E5,supply,fvg,fvg:supply:364,2315.0,2308.5,,4,,0,0,1,2,2
2024-05-01 17:00:00,370,E5,supply,fvg,fvg:supply:361,2343.10009765625,2338.0,,9,,0,1,0,5,5
2024-05-01 17:00:00,370,E5,supply,fvg,fvg:supply:362,2336.0,2329.0,,8,,0,1,0,5,5
2024-05-02 01:00:00,372,E5,demand,fvg,fvg:demand:371,2328.199951171875,2321.5,,1,,0,0,1,1,2
2024-05-02 09:00:00,374,E2,demand,sd,sd:demand:261,2302.699951171875,2280.1089416503905,210968.0,113,15.3,1,0,0,7,10
2024-05-02 09:00:00,374,E5,demand,fvg,fvg:demand:369,2305.5,2300.39990234375,,5,,0,0,1,7,7
2024-05-02 13:00:00,375,E2,demand,sd,sd:demand:369,2299.89990234375,2267.366906738281,111856.0,6,8.1,0,0,0,6,10
2024-05-02 13:00:00,375,E5,supply,fvg,fvg:supply:374,2326.699951171875,2314.800048828125,,1,,0,0,0,5,10
2024-05-03 13:00:00,381,E2,demand,sd,sd:demand:245,2287.5,2266.4849951171873,163870.0,136,11.9,2,1,0,6,6
2024-05-06 21:00:00,389,E4,supply,ob_internal,ob_internal:supply:361,2358.89990234375,2336.800048828125,,28,,0,0,0,10,10
2024-05-07 13:00:00,393,E5,supply,fvg,fvg:supply:392,2328.199951171875,2325.800048828125,,1,,0,0,0,10,10
2024-05-08 01:00:00,396,E2,demand,sd,sd:demand:387,2314.60009765625,2280.642099609375,146231.0,9,10.9,0,0,0,1,10
2024-05-08 01:00:00,396,E5,demand,fvg,fvg:demand:385,2317.699951171875,2314.60009765625,,11,,0,0,0,1,10
2024-05-08 05:00:00,397,E4,demand,ob_internal,ob_internal:demand:386,2317.60009765625,2285.199951171875,,11,,0,1,0,8,8
2024-05-09 17:00:00,406,E4,supply,ob_internal,ob_internal:supply:361,2358.89990234375,2336.800048828125,,45,,1,0,1,3,3
2024-05-09 17:00:00,406,E4,supply,ob_swing,ob_swing:supply:364,2364.39990234375,2352.5,,42,,0,0,1,3,3
2024-05-10 09:00:00,410,E5,supply,fvg,fvg:supply:325,2395.60009765625,2384.10009765625,,85,,0,1,0,7,7
2024-05-10 13:00:00,411,E5,demand,fvg,fvg:demand:410,2367.5,2362.800048828125,,1,,0,0,1,3,4
2024-05-13 01:00:00,414,E5,demand,fvg,fvg:demand:409,2360.699951171875,2355.89990234375,,5,,0,0,1,1,3
2024-05-13 05:00:00,415,E5,demand,fvg,fvg:demand:407,2352.0,2345.800048828125,,8,,0,0,0,10,10
2024-05-14 13:00:00,423,E5,supply,fvg,fvg:supply:415,2365.800048828125,2361.300048828125,,8,,0,0,1,4,4
2024-05-14 13:00:00,423,E5,supply,fvg,fvg:supply:416,2360.39990234375,2356.300048828125,,7,,0,0,1,4,4
2024-05-15 13:00:00,429,E1,supply,sd,sd:supply:310,2418.448015136719,2389.0,-221685.0,119,15.6,1,0,0,10,10
2024-05-15 13:00:00,429,E5,demand,fvg,fvg:demand:424,2357.60009765625,2356.199951171875,,5,,0,0,0,6,10
2024-05-15 21:00:00,431,E5,supply,fvg,fvg:supply:324,2401.5,2398.699951171875,,107,,0,0,1,10,10
2024-05-16 01:00:00,432,E1,supply,sd,sd:supply:293,2427.958916015625,2400.89990234375,-398544.0,139,28.1,3,0,0,9,10
2024-05-16 05:00:00,433,E5,demand,fvg,fvg:demand:430,2389.10009765625,2386.39990234375,,3,,0,0,0,2,8
2024-05-17 05:00:00,439,E1,supply,sd,sd:supply:310,2418.448015136719,2389.0,-221685.0,129,15.6,2,0,1,2,4
2024-05-17 05:00:00,439,E5,supply,fvg,fvg:supply:435,2388.60009765625,2388.300048828125,,4,,0,0,1,2,2
2024-05-17 13:00:00,441,E4,supply,ob_swing,ob_swing:supply:326,2417.10009765625,2401.5,,115,,0,0,1,1,2
2024-05-17 13:00:00,441,E4,supply,ob_internal,ob_internal:supply:326,2417.10009765625,2401.5,,115,,0,0,1,1,2
2024-05-20 09:00:00,446,E5,demand,fvg,fvg:demand:444,2430.0,2427.39990234375,,2,,0,0,1,10,4
2024-05-20 09:00:00,446,E5,demand,fvg,fvg:demand:445,2435.800048828125,2431.0,,1,,0,0,1,10,1
2024-05-20 17:00:00,448,E5,supply,fvg,fvg:supply:447,2435.800048828125,2432.39990234375,,1,,0,0,0,10,10
2024-05-21 01:00:00,450,E5,demand,fvg,fvg:demand:442,2410.300048828125,2398.800048828125,,8,,0,0,1,9,10
2024-05-21 09:00:00,452,E5,supply,fvg,fvg:supply:451,2428.199951171875,2425.89990234375,,1,,0,1,0,7,7
2024-05-22 09:00:00,458,E5,supply,fvg,fvg:supply:457,2423.89990234375,2422.10009765625,,1,,0,1,0,1,1
2024-05-22 13:00:00,459,E5,demand,fvg,fvg:demand:440,2386.0,2385.0,,19,,0,0,1,1,3
2024-05-22 13:00:00,459,E5,demand,fvg,fvg:demand:441,2397.800048828125,2392.199951171875,,18,,0,0,1,1,3
2024-05-22 17:00:00,460,E4,demand,ob_internal,ob_internal:demand:441,2388.300048828125,2375.199951171875,,19,,0,0,1,3,3
2024-05-23 13:00:00,465,E2,demand,sd,sd:demand:424,2351.5,2318.2040014648437,144157.0,41,14.5,0,0,0,3,10
2024-05-23 13:00:00,465,E4,demand,ob_swing,ob_swing:demand:429,2355.5,2338.699951171875,,36,,0,0,0,3,10
2024-05-23 13:00:00,465,E4,demand,ob_internal,ob_internal:demand:429,2355.5,2338.699951171875,,36,,0,0,0,3,10
2024-05-24 01:00:00,468,E2,demand,sd,sd:demand:406,2326.5,2292.8379907226563,184449.0,62,18.6,0,0,0,10,10
2024-05-24 01:00:00,468,E5,supply,fvg,fvg:supply:467,2341.199951171875,2334.89990234375,,1,,0,0,1,7,9
2024-05-24 09:00:00,470,E5,supply,fvg,fvg:supply:466,2360.89990234375,2344.60009765625,,4,,0,0,0,7,10
2024-05-28 05:00:00,476,E2,demand,sd,sd:demand:424,2351.5,2318.2040014648437,144157.0,52,14.5,1,0,0,10,10
2024-05-28 05:00:00,476,E5,demand,fvg,fvg:demand:475,2351.5,2342.199951171875,,1,,0,0,0,10,10
2024-05-29 05:00:00,482,E2,demand,sd,sd:demand:479,2354.39990234375,2323.9409252929686,152867.0,3,16.3,0,0,0,4,8
2024-05-30 05:00:00,488,E2,demand,sd,sd:demand:406,2326.5,2292.8379907226563,184449.0,82,19.7,1,0,0,1,10
2024-05-30 05:00:00,488,E5,supply,fvg,fvg:supply:483,2355.0,2347.800048828125,,5,,0,1,0,1,1
2024-05-30 09:00:00,489,E2,demand,sd,sd:demand:424,2351.5,2318.2040014648437,144157.0,65,15.4,2,0,0,1,10
2024-05-30 21:00:00,492,E2,demand,sd,sd:demand:479,2354.39990234375,2323.9409252929686,152867.0,13,16.3,1,0,0,1,10
2024-05-31 09:00:00,495,E5,supply,fvg,fvg:supply:463,2380.39990234375,2375.0,,32,,0,1,0,1,1
2024-05-31 13:00:00,496,E4,demand,ob_internal,ob_internal:demand:495,2368.0,2338.300048828125,,1,,0,0,0,1,10
2024-06-03 13:00:00,502,E2,demand,sd,sd:demand:479,2354.39990234375,2323.9409252929686,152867.0,23,14.5,2,0,0,5,10
2024-06-03 13:00:00,502,E2,demand,sd,sd:demand:424,2351.5,2318.2040014648437,144157.0,78,13.7,3,0,0,5,10
2024-06-04 01:00:00,505,E5,demand,fvg,fvg:demand:503,2365.300048828125,2355.199951171875,,2,,0,0,1,2,3
2024-06-04 09:00:00,507,E5,demand,fvg,fvg:demand:502,2350.39990234375,2349.5,,5,,0,0,0,1,10
2024-06-04 13:00:00,508,E5,supply,fvg,fvg:supply:507,2363.5,2356.10009765625,,1,,0,0,1,5,9
2024-06-05 05:00:00,512,E2,demand,sd,sd:demand:479,2354.39990234375,2323.9409252929686,152867.0,33,14.5,3,1,0,5,5
2024-06-05 05:00:00,512,E2,demand,sd,sd:demand:424,2351.5,2318.2040014648437,144157.0,88,13.7,4,1,0,5,5
2024-06-06 09:00:00,519,E5,demand,fvg,fvg:demand:518,2378.60009765625,2377.0,,1,,0,1,0,4,4
2024-06-06 13:00:00,520,E5,supply,fvg,fvg:supply:460,2408.0,2397.699951171875,,60,,0,1,0,4,4
2024-06-07 05:00:00,524,E5,demand,fvg,fvg:demand:515,2371.60009765625,2364.0,,9,,0,0,1,1,1
2024-06-07 05:00:00,524,E5,demand,fvg,fvg:demand:521,2388.0,2384.5,,3,,0,0,1,1,1
2024-06-07 09:00:00,525,E2,demand,sd,sd:demand:479,2354.39990234375,2323.9409252929686,152867.0,46,16.3,4,0,1,2,2
2024-06-07 09:00:00,525,E2,demand,sd,sd:demand:424,2351.5,2318.2040014648437,144157.0,101,15.4,5,0,0,2,10
2024-06-07 09:00:00,525,E4,demand,ob_swing,ob_swing:demand:517,2358.39990234375,2335.10009765625,,8,,0,0,1,2,2
2024-06-07 09:00:00,525,E4,demand,ob_internal,ob_internal:demand:517,2358.39990234375,2335.10009765625,,8,,0,0,1,2,2
2024-06-07 13:00:00,526,E2,demand,sd,sd:demand:406,2326.5,2292.8379907226563,184449.0,120,19.7,2,0,0,1,10
2024-06-07 17:00:00,527,E2,demand,sd,sd:demand:387,2314.60009765625,2280.642099609375,146231.0,140,12.5,1,0,0,1,10
2024-06-07 17:00:00,527,E4,demand,ob_swing,ob_swing:demand:406,2329.60009765625,2311.39990234375,,121,,0,0,0,1,10
2024-06-07 17:00:00,527,E4,demand,ob_internal,ob_internal:demand:406,2329.60009765625,2311.39990234375,,121,,0,0,0,1,10
2024-06-09 21:00:00,528,E4,demand,ob_internal,ob_internal:demand:386,2317.60009765625,2285.199951171875,,142,,1,0,0,10,10
2024-06-10 01:00:00,529,E5,supply,fvg,fvg:supply:528,2320.199951171875,2317.0,,1,,0,0,0,3,10
2024-06-10 13:00:00,532,E5,supply,fvg,fvg:supply:527,2330.60009765625,2330.39990234375,,5,,0,0,0,10,10
2024-06-11 01:00:00,535,E5,demand,fvg,fvg:demand:532,2317.60009765625,2314.699951171875,,3,,0,1,0,8,8
2024-06-11 09:00:00,537,E5,supply,fvg,fvg:supply:536,2326.0,2324.5,,1,,0,0,1,6,6
2024-06-11 13:00:00,538,E2,demand,sd,sd:demand:406,2326.5,2292.8379907226563,184449.0,132,14.8,3,1,0,6,6
2024-06-12 09:00:00,543,E5,supply,fvg,fvg:supply:526,2360.699951171875,2346.199951171875,,17,,0,1,0,4,4
2024-06-12 17:00:00,545,E2,demand,sd,sd:demand:544,2333.300048828125,2303.995068359375,165560.0,1,13.3,0,0,0,2,10
2024-06-12 17:00:00,545,E5,demand,fvg,fvg:demand:544,2337.10009765625,2334.5,,1,,0,0,1,2,4
2024-06-12 21:00:00,546,E4,demand,ob_internal,ob_internal:demand:543,2337.300048828125,2319.10009765625,,3,,0,0,0,3,10
2024-06-13 05:00:00,548,E2,demand,sd,sd:demand:406,2326.5,2292.8379907226563,184449.0,142,14.8,4,0,0,2,10
2024-06-13 13:00:00,550,E2,demand,sd,sd:demand:387,2314.60009765625,2280.642099609375,146231.0,163,11.7,2,1,0,5,5
2024-06-13 13:00:00,550,E4,demand,ob_internal,ob_internal:demand:386,2317.60009765625,2285.199951171875,,164,,2,1,0,5,5
2024-06-13 13:00:00,550,E4,demand,ob_internal,ob_internal:demand:537,2324.5,2314.5,,13,,0,1,0,5,5
2024-06-14 09:00:00,555,E4,supply,ob_internal,ob_internal:supply:550,2358.800048828125,2337.10009765625,,5,,0,0,0,10,10
2024-06-17 01:00:00,559,E5,demand,fvg,fvg:demand:556,2339.5,2337.199951171875,,3,,0,0,1,3,8
2024-06-17 05:00:00,560,E2,demand,sd,sd:demand:544,2333.300048828125,2303.995068359375,165560.0,16,13.3,1,0,0,7,10
2024-06-17 05:00:00,560,E5,demand,fvg,fvg:demand:555,2330.60009765625,2323.800048828125,,5,,0,0,0,7,10
2024-06-17 13:00:00,562,E2,demand,sd,sd:demand:406,2326.5,2292.8379907226563,184449.0,156,14.8,5,0,0,10,10
2024-06-17 13:00:00,562,E5,supply,fvg,fvg:supply:560,2340.0,2338.5,,2,,0,0,1,6,10
2024-06-18 13:00:00,568,E4,supply,ob_internal,ob_internal:supply:550,2358.800048828125,2337.10009765625,,18,,1,0,1,5,7
2024-06-18 13:00:00,568,E5,supply,fvg,fvg:supply:559,2344.0,2343.89990234375,,9,,0,0,1,5,5
2024-06-18 21:00:00,570,E5,demand,fvg,fvg:demand:569,2342.199951171875,2338.800048828125,,1,,0,1,0,5,5
2024-06-20 05:00:00,573,E5,demand,fvg,fvg:demand:572,2347.39990234375,2345.0,,1,,0,1,0,2,2
2024-06-20 13:00:00,575,E5,supply,fvg,fvg:supply:525,2388.300048828125,2366.39990234375,,50,,0,1,0,6,6
2024-06-21 13:00:00,581,E2,demand,sd,sd:demand:576,2359.199951171875,2330.56296875,133851.0,5,11.4,0,0,0,10,10
2024-06-21 13:00:00,581,E4,demand,ob_swing,ob_swing:demand:572,2338.800048828125,2320.199951171875,,9,,0,0,0,10,10
2024-06-21 13:00:00,581,E4,demand,ob_internal,ob_internal:demand:572,2338.800048828125,2320.199951171875,,9,,0,0,0,10,10
2024-06-21 13:00:00,581,E5,demand,fvg,fvg:demand:576,2368.10009765625,2358.5,,5,,0,0,1,10,1
2024-06-21 17:00:00,582,E2,demand,sd,sd:demand:544,2333.300048828125,2303.995068359375,165560.0,38,14.1,2,0,0,10,10
2024-06-24 01:00:00,584,E5,supply,fvg,fvg:supply:582,2373.89990234375,2338.39990234375,,2,,0,0,0,8,10
