Date,rsi_1d,macd_pct_1d,ema_cross_1d,atr_pct_1d,ret_1,ret_5,smc_bias_1d,zone_dist_atr,at_zone,high,low,close,label,label_bars
1928-05-11,0.7131665498116497,1.7703676351713091,1.0,0.6246888487324125,0.007394735545477,0.0059113885494221,1,4.953358321812175,0,20.36000061035156,20.36000061035156,20.36000061035156,0,3
1928-05-14,0.7263926072706149,1.7887780166775713,1.0,0.6057542538462081,0.0039215698032708,0.001468822117947,1,5.734315446979429,0,20.440000534057617,20.440000534057617,20.440000534057617,0,2
1928-05-15,0.7045264256682517,1.7730690814455663,1.0,0.5813814332879936,-0.0024492368110706,0.0059025716052785,1,5.567567154962005,0,20.38999938964844,20.38999938964844,20.38999938964844,0,1
1928-05-16,0.5772736845125636,1.6313018469470697,1.0,0.6701346431251738,-0.0168154389517614,-0.009431717410139,1,2.381623648460703,0,20.049999237060547,20.049999237060547,20.049999237060547,0,3
1928-05-17,0.5935512410389756,1.50069531868912,1.0,0.6449543479252429,0.0034852712422046,-0.0044630991718794,1,3.005447056838706,0,20.1200008392334,20.1200008392334,20.1200008392334,0,1
1928-05-18,0.5306775445216844,1.3195331265999917,1.0,0.6766148230459094,-0.0099901309564698,-0.0218479656738264,1,1.4096911653655182,0,19.920000076293945,19.920000076293945,19.920000076293945,0,1
1928-05-21,0.45535674058358,1.0499050656934528,1.0,0.7430910251457659,-0.0146652904506936,-0.0404348259277909,0,0.6855503542960918,0,19.6299991607666,19.6299991607666,19.6299991607666,0,1
1928-05-22,0.3986284984016149,0.7114847084729266,1.0,0.7992519141520021,-0.0138498521609218,-0.051835441277642,0,0.5170118783219224,0,19.36000061035156,19.36000061035156,19.36000061035156,1,1
1928-05-23,0.4962508116264333,0.575857870562114,1.0,0.8685557579035823,0.0199443779722767,-0.0150756243536038,1,0.1165937127859044,1,19.75,19.75,19.75,0,3
1928-05-24,0.5219648968631849,0.5193563720387954,1.0,0.8447831074825716,0.0060576074527989,-0.0125032881430096,1,0.8340439811223904,0,19.8700008392334,19.8700008392334,19.8700008392334,0,2
1928-05-25,0.5284451639490275,0.4832090610124173,1.0,0.7940266183800544,0.0015086137611839,-0.0010045434253558,1,1.0758729452789286,0,19.89999961853028,19.89999961853028,19.89999961853028,0,1
1928-05-28,0.4553232016224453,0.3230673254459034,1.0,0.870190080756685,-0.0167219467471904,-0.0030611997218525,0,0.9395385864791276,0,19.56999969482422,19.56999969482422,19.56999969482422,1,2
1928-05-29,0.5105748278020451,0.2857898257065801,1.0,0.8879380812552141,0.012693747690553,0.0234824001296223,1,0.5113955212365394,0,19.81999969482422,19.81999969482422,19.81999969482422,0,6
1928-05-31,0.5462633043099613,0.3260059332680498,1.0,0.8813791178967609,0.0090407600495145,0.0125787822068601,1,1.531693072147972,0,20.0,20.0,20.0,0,2
1928-06-01,0.5597091750127627,0.3823960263428694,1.0,0.8404816845558575,0.003493874048686,0.0100150488027472,1,2.015596020155668,0,20.06999969482422,20.06999969482422,20.06999969482422,0,1
1928-06-04,0.49836345703948,0.3200987350878163,1.0,0.8884925261527038,-0.0135442484344836,-0.0050378133929203,1,0.3979029822533787,1,19.799999237060547,19.799999237060547,19.799999237060547,0,3
1928-06-05,0.5090939660881135,0.2829873280514173,1.0,0.8409430635813078,0.0025221271826243,0.0142062605368944,1,0.7188812744605159,0,19.850000381469727,19.850000381469727,19.850000381469727,0,1
1928-06-06,0.4681165373765554,0.1766527664171574,1.0,0.8574531934492152,-0.0096179193931345,-0.0081054065467931,0,0.4152428989757606,1,19.65999984741211,19.65999984741211,19.65999984741211,0,2
1928-06-07,0.4576765810148738,0.0690744278627976,1.0,0.8164486129905852,-0.0025464356249229,-0.0196926022212307,0,0.7494987581992243,0,19.61000061035156,19.61000061035156,19.61000061035156,0,1
1928-06-08,0.4103669843367908,-0.1153930969757657,1.0,0.8560263236300335,-0.0123141505874033,-0.0355006268573201,0,0.060310534958398,1,19.3700008392334,19.3700008392334,19.3700008392334,0,1
1928-06-11,0.3108729966722287,-0.5635130607386574,1.0,1.088085219675418,-0.0362720716076272,-0.0582284500304637,-1,2.312370570557555,0,18.68000030517578,18.68000030517578,18.68000030517578,0,1
1928-06-12,0.2754358128928105,-1.069504792846674,1.0,1.1615151575021336,-0.0183689739894603,-0.0791195512025484,-1,2.9574476725636223,0,18.34000015258789,18.34000015258789,18.34000015258789,1,1
1928-06-13,0.3954830899097205,-1.1712117058944975,1.0,1.255117524716879,0.0295481740543195,-0.0399534577550944,-1,1.0966231075282424,0,18.88999938964844,18.88999938964844,18.88999938964844,0,3
1928-06-14,0.4253128068947378,-1.1843474538455194,1.0,1.2156700349151603,0.0084344123208053,-0.0289726098093661,-1,0.4318082963423975,1,19.049999237060547,19.049999237060547,19.049999237060547,0,1
1928-06-15,0.3856105125511975,-1.3404752472807513,-1.0,1.265667871395567,-0.0164067969266632,-0.0330652561486259,-1,1.7285994004718397,0,18.739999771118164,18.739999771118164,18.739999771118164,0,1
1928-06-18,0.3473161398510146,-1.606041015031404,-1.0,1.328967489983229,-0.0183096207138411,-0.0151028052548398,-1,2.82174169684139,0,18.39999961853028,18.39999961853028,18.39999961853028,1,8
1928-06-19,0.3408826888499057,-1.8083054698151149,-1.0,1.2614463347600706,-0.0032661687346204,0.0,-1,0.0,1,18.34000015258789,18.34000015258789,18.34000015258789,1,6
1928-06-20,0.3877041155207722,-1.8191953694050784,-1.0,1.2453034740360718,0.0124628837825389,-0.0170852902717806,-1,0.9945803518330356,0,18.56999969482422,18.56999969482422,18.56999969482422,1,6
1928-06-21,0.3864188056870847,-1.8298243945554211,-1.0,1.160824885675881,-0.0005386603474102,-0.0260583629399961,-1,1.021119702654543,0,18.559999465942383,18.559999465942383,18.559999465942383,1,5
1928-06-22,0.383679445037816,-1.8270955385144665,-1.0,1.0867763194191575,-0.0010780890644954,-0.0107296550778284,-1,0.992617058467168,0,18.540000915527344,18.540000915527344,18.540000915527344,1,4
1928-06-25,0.3736932429531471,-1.8396551314490373,-1.0,1.040045678924678,-0.0037828524840137,0.0037971131519989,-1,0.6767390780336141,0,18.46999931335449,18.46999931335449,18.46999931335449,1,2
1928-06-26,0.4222727103109324,-1.7129298400134645,-1.0,1.0351998066764605,0.0113056921028409,0.0183689739894603,0,1.7582395736887904,0,18.68000030517578,18.68000030517578,18.68000030517578,1,2
1928-06-27,0.4608732279831427,-1.5188228240718655,-1.0,1.0202543060135925,0.0095898604298061,0.0154959506367275,0,1.5071149355161375,0,18.86000061035156,18.86000061035156,18.86000061035156,1,4
1928-06-28,0.50262572103598,-1.259398435579269,-1.0,1.015603684283786,0.0110730940418668,0.0271077050260046,0,0.4130614060523297,1,19.06999969482422,19.06999969482422,19.06999969482422,1,4
1928-06-29,0.5160790380876823,-1.021864820014807,-1.0,0.9657347480077404,0.0036639505266089,0.0318497446171091,0,0.0541016066518365,1,19.13999938964844,19.13999938964844,19.13999938964844,0,7
1928-07-02,0.4838626909462967,-0.9019513149399664,-1.0,0.9645269579224848,-0.0083945850724425,0.0272380120286803,0,0.9286211017933632,0,18.979999542236328,18.979999542236328,18.979999542236328,1,2
1928-07-03,0.5433436921981811,-0.6500645782909571,-1.0,0.9960286618550862,0.016201105315309,0.0321334252411484,0,0.0520482169179128,1,19.290000915527344,19.290000915527344,19.290000915527344,0,5
1928-07-05,0.5756238406173194,-0.3744056780633503,-1.0,0.9855309048652502,0.0098014003363489,0.0323449651476912,0,0.6250549378022344,0,19.479999542236328,19.479999542236328,19.479999542236328,0,4
1928-07-06,0.5555893884475388,-0.1968998896638018,-1.0,0.9525376257327084,-0.004630836938313,0.0166410341675113,0,0.1624215489691078,1,19.38999938964844,19.38999938964844,19.38999938964844,0,3
1928-07-09,0.5681780905424774,-0.0253330652562605,-1.0,0.9070112056540832,0.003603591934318,0.0165806755752204,0,0.5665495580011464,0,19.459999084472656,19.459999084472656,19.459999084472656,0,2
1928-07-10,0.5608459256243922,0.0966708402902837,-1.0,0.8545531883313582,-0.001542750615461,0.0234325100322019,0,0.4215841167044628,1,19.43000030517578,19.43000030517578,19.43000030517578,0,1
1928-07-11,0.4588197189249955,-0.0060313514288327,-1.0,0.994540282064344,-0.0250143073066793,-0.0177829025897864,0,1.0611967241747209,0,18.950000762939453,18.950000762939453,18.950000762939453,0,3
1928-07-12,0.4340196178786893,-0.148377018637137,-1.0,0.983538943586432,-0.0074153568683708,-0.0349996597945061,0,1.837802204258098,0,18.809999465942383,18.809999465942383,18.809999465942383,1,9
1928-07-13,0.4672458428959989,-0.1930221383219036,-1.0,0.9625706194898644,0.0079428336188467,-0.0224259892373464,0,1.041079531724501,0,18.959999084472656,18.959999084472656,18.959999084472656,0,1
1928-07-16,0.4211002532668885,-0.3407850964606188,-1.0,1.0055546839126164,-0.0138078838801263,-0.0398374650517907,0,1.9145024194183935,0,18.700000762939453,18.700000762939453,18.700000762939453,1,5
1928-07-17,0.4438503845379653,-0.405739669817631,-1.0,0.9667561222288802,0.0053332645945758,-0.0329614498417538,0,1.9257227231342968,0,18.799999237060547,18.799999237060547,18.799999237060547,1,6
1928-07-18,0.4931850148405891,-0.351531565368608,-1.0,0.9731826525317184,0.0121598881363058,0.0042127456012313,0,0.6479540632510463,0,19.030000686645508,19.030000686645508,19.030000686645508,1,7
1928-07-19,0.4851249617957726,-0.3263508535063588,-1.0,0.9206189708852296,-0.0021042046188846,0.0095238978507175,0,0.915197213104469,0,18.989999771118164,18.989999771118164,18.989999771118164,1,6
1928-07-20,0.494030034082314,-0.2849196238326166,-1.0,0.8680777937506136,0.0021042046188846,0.0036852688507553,0,0.7264068480186399,0,19.030000686645508,19.030000686645508,19.030000686645508,1,5
1928-07-23,0.5143811912812387,-0.2110244821627383,-1.0,0.8359002487385683,0.0047182341258915,0.0222113868567732,0,0.1876986812839258,1,19.1200008392334,19.1200008392334,19.1200008392334,1,5
1928-07-24,0.5070597573525517,-0.1645503673967459,-1.0,0.7886381872558433,-0.0015703057854787,0.0153078164767186,0,0.3985324144502504,1,19.09000015258789,19.09000015258789,19.09000015258789,1,3
1928-07-25,0.5332902544300192,-0.079579071829025,-1.0,0.7690342013267996,0.0057456730394291,0.0088936013798419,0,0.3386359362607783,1,19.200000762939453,19.200000762939453,19.200000762939453,1,8
1928-07-26,0.5428169261596385,0.0037730594758079,-1.0,0.7274682485430092,0.0020811145712502,0.0130789205699768,0,0.2857924991887965,1,19.239999771118164,19.239999771118164,19.239999771118164,1,7
1928-07-27,0.5839721904701053,0.142205384249219,-1.0,0.7354508823490283,0.0093120334503913,0.0202867494014835,0,0.4200920705698419,1,19.420000076293945,19.420000076293945,19.420000076293945,0,8
1928-07-30,0.5948813748385182,0.268916551216897,-1.0,0.6995078909594291,0.002571317325454,0.018139832601046,0,0.0734262562967478,1,19.46999931335449,19.46999931335449,19.46999931335449,0,3
1928-07-31,0.5817391545269452,0.3497434187860091,1.0,0.6655846408751052,-0.0020565050214895,0.0176536333650352,0,0.3866226368622208,1,19.43000030517578,19.43000030517578,19.43000030517578,0,6
1928-08-01,0.5782993286406479,0.4047525121848815,1.0,0.6220393162534236,-0.0005148123039644,0.0113931480216415,0,0.4966841739671468,1,19.420000076293945,19.420000076293945,19.420000076293945,0,5
1928-08-02,0.5469537181214938,0.4080184450298436,1.0,0.6135542913030348,-0.0046451775184861,0.0046668559319051,0,0.2529567917798943,1,19.32999992370605,19.32999992370605,19.32999992370605,1,2
1928-08-03,0.5556008073142684,0.4161858773719696,1.0,0.5799148500672487,0.0015508241015336,-0.0030943534169525,0,0.0,1,19.36000061035156,19.36000061035156,19.36000061035156,0,7
1928-08-06,0.6138113546210218,0.5032682411417667,1.0,0.6126984753253397,0.0112995198309859,0.0056338490885794,0,0.8335701828005047,0,19.57999992370605,19.57999992370605,19.57999992370605,0,2
1928-08-07,0.5803221981684407,0.535216253111486,1.0,0.6045455050120431,-0.0046071314299229,0.003083222680146,0,0.0848729132805053,1,19.489999771118164,19.489999771118164,19.489999771118164,0,1
1928-08-08,0.5017124455024642,0.4597567794722745,1.0,0.6574162149087734,-0.0123904410421236,-0.0087924060580131,0,0.2370609657923224,1,19.25,19.25,19.25,1,6
1928-08-09,0.5164092351551558,0.4098239661074974,1.0,0.6273809703483604,0.0025939956465039,-0.001553232893023,0,0.1651619051194229,1,19.299999237060547,19.299999237060547,19.299999237060547,0,3
1928-08-10,0.5005112898049969,0.3471990637439444,1.0,0.6026337771575521,-0.0025939956465039,-0.0056980526410606,0,0.2586109984888253,1,19.25,19.25,19.25,0,2
1928-08-13,0.5134173838615058,0.3092770326206164,1.0,0.5732399723727158,0.0020758136450846,-0.0149217588269618,0,0.0904359750666254,1,19.290000915527344,19.290000915527344,19.290000915527344,0,1
1928-08-14,0.4619956694888685,0.212198385355225,1.0,0.5964886012206095,-0.0083291347967331,-0.018643762193772,0,0.1752761543391628,1,19.1299991607666,19.1299991607666,19.1299991607666,1,1
1928-08-15,0.5623135097581957,0.2686991374186007,1.0,0.6689440363167326,0.0176170445351155,0.0113637233834671,0,0.0767810801722515,1,19.46999931335449,19.46999931335449,19.46999931335449,1,3
1928-08-16,0.5957400018553767,0.367525543418264,1.0,0.6677225287934069,0.0071648872154996,0.0159346149524628,1,0.2291171287463329,1,19.61000061035156,19.61000061035156,19.61000061035156,1,3
1928-08-17,0.6027409627789466,0.4537773841957742,1.0,0.6299912455495661,0.0015286005165959,0.0200572111155628,1,0.4849214557945069,1,19.63999938964844,19.63999938964844,19.63999938964844,1,2
1928-08-20,0.6324470098716971,0.5656805570513883,1.0,0.6281142517564061,0.0065973884876289,0.024578785958107,1,0.3221251282788563,1,19.770000457763672,19.770000457763672,19.770000457763672,1,1
1928-08-21,0.6817346681863734,0.7407533115597024,1.0,0.6651621354322733,0.0125661364154074,0.0454740571702476,1,0.3754670024790789,1,20.020000457763672,20.020000457763672,20.020000457763672,1,3
1928-08-22,0.6739483978079643,0.867909010885235,1.0,0.6254112396510803,-0.0009995231984016,0.0268574894367303,1,0.5596293317599464,0,20.0,20.0,20.0,1,2
1928-08-23,0.6779100465181369,0.964074639350134,1.0,0.5872947207144906,0.0009995231984016,0.0206921254196323,1,0.4252488986270853,1,20.020000457763672,20.020000457763672,20.020000457763672,1,1
1928-08-24,0.7336680489598701,1.1384219551381751,1.0,0.6491406644325382,0.0158576013698841,0.0350211262729205,1,0.7573766107684703,0,20.34000015258789,20.34000015258789,20.34000015258789,1,4
1928-08-27,0.7397330842924551,1.2870848827788148,1.0,0.6156094344166054,0.0019645884930374,0.0303883262783291,1,0.4782464575044114,1,20.3799991607666,20.3799991607666,20.3799991607666,1,4
1928-08-28,0.7629843838884386,1.4419493960673833,1.0,0.6228255818997627,0.0078202624579959,0.0256424523209175,1,0.7816903590458545,0,20.540000915527344,20.540000915527344,20.540000915527344,1,3
1928-08-29,0.7685510183172838,1.567187406762138,1.0,0.5910967504542723,0.0019454776254046,0.0285874531447238,1,1.1508592207478223,0,20.57999992370605,20.57999992370605,20.57999992370605,1,2
1928-08-30,0.7728600133333845,1.6588550402347917,1.0,0.5584739998707554,0.0014566978179928,0.029044627764315,1,1.4769580240108335,0,20.61000061035156,20.61000061035156,20.61000061035156,1,1
1928-08-31,0.8064850296678037,1.7915904762600945,1.0,0.60110876528927,0.0125363367848301,0.025723363179261,1,3.4276244842972146,0,20.8700008392334,20.8700008392334,20.8700008392334,1,7
1928-09-04,0.8176650636602212,1.920381169662519,1.0,0.5895724461763058,0.0047800508681077,0.0285388255543312,1,4.286859743782775,0,20.96999931335449,20.96999931335449,20.96999931335449,1,9
1928-09-05,0.8283452157097345,2.03443398372341,1.0,0.5787625598653523,0.0047574011625517,0.025475964258887,1,5.166245175779276,0,21.06999969482422,21.06999969482422,21.06999969482422,0,1
1928-09-06,0.7655662841826205,2.0713093955758533,1.0,0.5851028864052447,-0.0061889823856224,0.0173415042478599,1,4.080948135207617,0,20.940000534057617,20.940000534057617,20.940000534057617,1,7
1928-09-07,0.7857439079655247,2.108737972238872,1.0,0.5902481622691169,0.0071377707791908,0.0230225772090579,1,5.221579267440903,0,21.09000015258789,21.09000015258789,21.09000015258789,0,1
1928-09-10,0.7110486688656056,2.0780216885531755,1.0,0.6105857238370109,-0.0080933588821054,0.0023928815421223,1,3.7577899069967273,0,20.920000076293945,20.920000076293945,20.920000076293945,1,5
1928-09-11,0.7364432566382598,2.062089276000232,1.0,0.6168842486460406,0.007619077210244,0.0052319078842586,1,4.921588212336039,0,21.07999992370605,21.07999992370605,21.07999992370605,1,8
1928-09-12,0.7483519660311195,2.0609170485816644,1.0,0.5976605203026887,0.0037878797250465,0.0042623864467534,1,5.693270956951677,0,21.15999984741211,21.15999984741211,21.15999984741211,1,8
1928-09-13,0.7393574036694751,2.0370058277330334,1.0,0.5622533630223564,-0.0009456482087402,0.0095057206236357,1,5.889254165543299,0,21.13999938964844,21.13999938964844,21.13999938964844,1,7
1928-09-14,0.7393574036694751,1.993530583501844,1.0,0.5220924085207596,0.0,0.0023679498444448,1,6.342273716738938,0,21.13999938964844,21.13999938964844,21.13999938964844,1,6
1928-09-17,0.769836050844128,1.9905568684124704,1.0,0.5441078479473149,0.0089475773362108,0.0194088860627612,1,7.668560794578861,0,21.32999992370605,21.32999992370605,21.32999992370605,0,1
1928-09-18,0.7002206651930675,1.936978465897332,1.0,0.5594078783239979,-0.0070571743244838,0.0047326345280334,1,6.245641397764674,0,21.18000030517578,21.18000030517578,21.18000030517578,1,4
1928-09-19,0.7002206651930675,1.8618822909457644,1.0,0.5194501727294265,0.0,0.0009447548029868,1,6.72607535143888,0,21.18000030517578,21.18000030517578,21.18000030517578,1,3
1928-09-20,0.708376308555642,1.793506313861618,1.0,0.4949014346152682,0.0018867462454865,0.0037771492572136,1,7.427280823149723,0,21.21999931335449,21.21999931335449,21.21999931335449,0,10
1928-09-21,0.7355000529999804,1.7632435688871115,1.0,0.5033561755412378,0.0065759418390807,0.0103530910962943,1,8.556796455999141,0,21.36000061035156,21.36000061035156,21.36000061035156,0,4
1928-09-24,0.7481147921827368,1.7490599976897196,1.0,0.4892071002283509,0.0032717810595679,0.0046772948196514,1,9.443221254443063,0,21.43000030517578,21.43000030517578,21.43000030517578,0,3
1928-09-25,0.7372949133704699,1.7166847506380816,1.0,0.4613606951203721,-0.0009337282514261,0.0108007408927091,1,9.820060646342334,0,21.40999984741211,21.40999984741211,21.40999984741211,0,2
1928-09-26,0.7315974567227529,1.6675289026342293,1.0,0.4319444143948388,-0.0004671912725289,0.0103335496201801,1,10.385542585373232,0,21.39999961853028,21.39999961853028,21.39999961853028,0,1
1928-09-27,0.5973747740733935,1.5280163526235713,1.0,0.4974882887028478,-0.0126971122917773,-0.0042503089170837,1,6.563959382990372,0,21.1299991607666,21.1299991607666,21.1299991607666,1,2
1928-09-28,0.6002997230846288,1.3877228359177631,1.0,0.4651137973331397,0.0004731596598701,-0.0103530910962943,1,7.119231850906463,0,21.13999938964844,21.13999938964844,21.13999938964844,1,1
1928-10-01,0.6589920878240622,1.3317168342975498,1.0,0.5010121986417103,0.0103530910962943,-0.0032717810595679,1,0.6541036697387602,0,21.36000061035156,21.36000061035156,21.36000061035156,0,2
1928-10-02,0.6148002138841799,1.25237611478165,1.0,0.5010116511077275,-0.0046926589868592,-0.007030711795001,1,1.596018884941936,0,21.26000022888184,21.26000022888184,21.26000022888184,0,4
1928-10-03,0.5852161589397036,1.1485510939361163,1.0,0.4903578758174578,-0.0032979861961526,-0.0098615067186247,1,2.3097591957555204,0,21.190000534057617,21.190000534057617,21.190000534057617,1,5
1928-10-04,0.6056517986907015,1.073681775247346,1.0,0.477351348638255,0.0032979861961526,0.0061335917693052,1,1.280989299064985,0,21.26000022888184,21.26000022888184,21.26000022888184,0,2
1928-10-05,0.5878290006649909,0.9926090344754196,1.0,0.4575550798041326,-0.0018832828522215,0.0037771492572136,1,0.9269461371576618,0,21.21999931335449,21.21999931335449,21.21999931335449,0,1
1928-10-08,0.5407076525697563,0.8793998984143433,1.0,0.4643060383138876,-0.005197210054284,-0.0117731518933648,1,0.2040355953710642,1,21.11000061035156,21.11000061035156,21.11000061035156,1,2
1928-10-09,0.5646255449739265,0.8004271586793902,1.0,0.4533234767441132,0.0033104638087975,-0.003770029097708,1,0.5207697765064659,0,21.18000030517578,21.18000030517578,21.18000030517578,1,1
1928-10-10,0.6323682083761785,0.809545008128878,1.0,0.4931542108571144,0.0108007408927091,0.0103286979911536,1,0.1894264087771312,1,21.40999984741211,21.40999984741211,21.40999984741211,1,2
1928-10-11,0.6573331623004333,0.8475008555545169,1.0,0.4890072627669644,0.0046598584457098,0.0116905702407108,1,0.7605606436998429,0,21.51000022888184,21.51000022888184,21.51000022888184,1,3
1928-10-15,0.6891580248729652,0.9164841256448896,1.0,0.4973310589357567,0.0064874829082937,0.020061336001226,1,2.0432327919787787,0,21.64999961853028,21.64999961853028,21.64999961853028,1,4
1928-10-16,0.7039625928913796,0.9869814025087268,1.0,0.4833392469084793,0.0032280266235704,0.0284865726790806,1,2.7623877810720248,0,21.71999931335449,21.71999931335449,21.71999931335449,1,3
1928-10-17,0.7184062005943307,1.0555885419211977,1.0,0.4703200014148588,0.0032177275202474,0.0283938363905305,1,3.5127928497650145,0,21.790000915527344,21.790000915527344,21.790000915527344,0,7
1928-10-18,0.7285919253766387,1.1155400199619037,1.0,0.4520783462152631,0.0022919668908611,0.0198850623886825,1,4.152573732467748,0,21.84000015258789,21.84000015258789,21.84000015258789,0,6
1928-10-19,0.7517965892189864,1.1889887702471174,1.0,0.4565247983155382,0.0054794170873191,0.0207046210302919,1,5.286621019472289,0,21.959999084472656,21.959999084472656,21.959999084472656,0,1
